frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
103,13,motorbike,687,315,41,59
103,16,motorbike,802,294,33,49
103,18,motorbike,846,290,39,58
103,20,motorbike,442,335,47,68
103,24,motorbike,889,284,34,48
103,25,motorbike,729,307,28,51
104,1,smallcar,542,264,23,37
104,11,smallcar,853,260,40,38
104,1,motorbike,381,362,42,58
104,2,motorbike,533,326,37,52
104,8,motorbike,611,311,45,66
104,13,motorbike,680,318,39,56
104,16,motorbike,799,294,33,50
104,18,motorbike,841,291,40,57
104,20,motorbike,436,333,48,71
104,23,motorbike,929,280,34,51
104,24,motorbike,887,284,33,48
104,25,motorbike,723,307,29,52
105,1,smallcar,542,263,23,38
105,11,smallcar,853,260,40,38
105,1,motorbike,367,365,43,57
105,2,motorbike,522,327,38,52
105,8,motorbike,601,314,44,66
105,13,motorbike,669,319,41,57
105,16,motorbike,792,294,34,51
105,18,motorbike,835,291,41,59
105,20,motorbike,424,334,49,71
105,23,motorbike,926,281,34,50
105,24,motorbike,882,282,35,51
105,25,motorbike,716,309,29,50
106,1,smallcar,542,262,23,38
106,11,smallcar,853,260,39,37
106,13,smallcar,996,278,84,61
106,1,motorbike,356,365,43,58
106,2,motorbike,514,329,39,52
106,8,motorbike,594,318,42,63
106,13,motorbike,662,319,41,57
106,16,motorbike,788,294,34,51
106,18,motorbike,829,290,42,61
106,20,motorbike,415,334,50,73
106,23,motorbike,924,281,34,50
106,24,motorbike,878,282,35,52
106,25,motorbike,709,309,29,51
108,1,smallcar,542,262,23,37
108,11,smallcar,853,260,39,37
108,13,smallcar,995,278,84,62
108,1,motorbike,346,365,44,60
108,2,motorbike,507,329,38,53
108,8,motorbike,589,324,38,57
108,13,motorbike,655,321,41,57
108,16,motorbike,784,294,34,51
108,18,motorbike,826,290,41,61
108,20,motorbike,409,336,49,73
108,23,motorbike,922,281,34,51
108,24,motorbike,875,284,34,50
108,25,motorbike,702,310,31,51
109,1,smallcar,542,262,23,36
109,11,smallcar,852,261,39,35
109,13,smallcar,990,280,85,62
109,1,motorbike,331,365,45,62
109,2,motorbike,495,328,40,55
109,8,motorbike,577,324,39,58
109,13,motorbike,643,322,42,58
109,16,motorbike,777,295,35,51
109,18,motorbike,819,291,41,60
109,20,motorbike,401,347,42,63
109,23,motorbike,917,281,36,52
109,24,motorbike,872,285,34,49
109,25,motorbike,692,304,35,59
110,1,smallcar,542,261,23,37
