frame,object_id,object_type,bbox_left_up_x,bbox_left_up_y,bbox_x_length,bbox_y_length
368,4,person,981,270,25,62
369,1,smallcar,725,270,85,40
369,4,smallcar,874,315,133,79
369,16,motorbike,805,275,19,33
369,1,bigcar,326,303,73,75
369,4,person,982,270,23,61
370,1,smallcar,725,270,85,40
370,4,smallcar,874,315,133,79
370,16,motorbike,805,275,19,33
370,1,bigcar,326,303,73,75
370,4,person,982,270,23,61
371,1,smallcar,725,270,85,40
371,4,smallcar,872,314,135,80
371,16,motorbike,805,275,19,33
371,1,bigcar,326,303,73,75
371,4,person,982,270,23,61
372,1,smallcar,725,270,85,40
372,4,smallcar,873,315,134,79
372,16,motorbike,805,275,19,33
372,1,bigcar,327,304,72,74
372,4,person,982,270,23,61
373,1,smallcar,725,270,85,40
373,4,smallcar,872,314,135,80
373,16,motorbike,805,275,19,33
373,1,bigcar,327,304,72,74
373,4,person,982,271,23,59
374,1,smallcar,725,270,85,40
374,4,smallcar,871,314,135,80
374,16,motorbike,805,275,19,33
374,1,bigcar,327,304,72,74
374,4,person,982,271,23,59
375,1,smallcar,725,270,85,40
375,4,smallcar,871,314,135,80
375,16,motorbike,805,275,19,33
375,1,bigcar,327,304,72,74
375,4,person,983,271,21,58
376,1,smallcar,725,270,85,40
376,4,smallcar,870,314,136,80
376,16,motorbike,805,275,19,33
376,1,bigcar,327,304,72,74
376,4,person,983,271,21,57
377,1,smallcar,725,270,85,40
377,4,smallcar,870,314,135,80
377,16,motorbike,805,275,19,33
377,1,bigcar,327,304,72,74
377,4,person,983,271,21,57
378,1,smallcar,725,270,85,40
378,4,smallcar,870,314,135,80
378,16,motorbike,805,275,19,33
378,1,bigcar,327,304,72,74
378,4,person,983,271,21,57
379,1,smallcar,725,270,85,40
379,4,smallcar,869,313,135,81
379,16,motorbike,805,275,19,33
379,1,bigcar,327,304,72,74
379,4,person,983,271,21,57
380,1,smallcar,725,270,85,40
380,4,smallcar,869,314,135,80
380,16,motorbike,805,275,19,33
380,1,bigcar,327,304,72,74
380,4,person,983,271,21,57
381,1,smallcar,725,270,85,40
381,4,smallcar,868,313,136,81
381,16,motorbike,805,275,19,33
381,1,bigcar,327,304,72,74
381,4,person,983,271,21,57
382,1,smallcar,725,270,85,40
382,4,smallcar,867,313,137,81
382,16,motorbike,805,275,19,33
382,1,bigcar,327,304,72,74
382,4,person,983,271,21,57
383,1,smallcar,725,270,85,40
383,4,smallcar,867,313,137,82
383,16,motorbike,805,275,19,33
383,1,bigcar,327,304,72,74
383,4,person,983,271,21,57
384,1,smallcar,725,270,85,40
384,4,smallcar,867,313,136,82
384,16,motorbike,805,275,19,33
384,1,bigcar,326,304,73,74
385,1,smallcar,725,270,85,40
385,4,smallcar,866,313,137,82
385,16,motorbike,805,275,19,33
385,1,bigcar,326,304,73,74
386,1,smallcar,725,270,85,40
386,4,smallcar,866,313,137,82
386,16,motorbike,805,275,19,33
386,1,bigcar,327,304,72,74
387,1,smallcar,725,270,85,40
387,4,smallcar,866,313,137,82
387,16,motorbike,805,275,19,33
387,1,bigcar,326,304,73,74
388,1,smallcar,725,270,85,40
388,4,smallcar,866,313,136,82
388,16,motorbike,805,275,19,33
388,1,bigcar,326,304,73,74
388,4,person,983,271,21,57
389,1,smallcar,725,270,85,40
389,4,smallcar,865,314,136,81
389,16,motorbike,805,275,19,33
389,1,bigcar,327,304,72,74
389,4,person,983,271,21,57
391,1,smallcar,725,270,85,40
391,4,smallcar,865,314,137,82
391,16,motorbike,805,275,19,33
391,1,bigcar,326,304,73,74
391,4,person,983,271,21,58
392,1,smallcar,725,270,85,40
392,4,smallcar,866,314,135,82
392,16,motorbike,806,275,17,33
392,1,bigcar,327,304,72,74
392,4,person,983,271,21,58
394,1,smallcar,725,270,85,40
394,4,smallcar,866,315,135,80
394,16,motorbike,806,275,17,33
394,1,bigcar,326,304,73,74
396,1,smallcar,725,270,85,40
396,4,smallcar,866,315,134,80
396,16,motorbike,806,275,17,33
396,1,bigcar,326,304,73,74
398,1,smallcar,725,270,85,40
398,4,smallcar,866,315,135,80
398,16,motorbike,806,275,17,33
398,1,bigcar,327,304,72,74
400,1,smallcar,725,270,85,40
400,4,smallcar,866,315,135,80
400,16,motorbike,806,275,17,33
400,1,bigcar,327,304,72,74
402,1,smallcar,725,270,85,40
402,4,smallcar,866,314,135,81
402,16,motorbike,806,275,17,33
402,1,bigcar,327,304,72,74
404,1,smallcar,725,270,85,40
404,4,smallcar,865,315,137,81
404,16,motorbike,806,275,17,33
404,1,bigcar,327,304,72,74
409,1,smallcar,725,270,85,40
409,4,smallcar,865,315,137,81
409,16,motorbike,806,275,17,33
409,1,bigcar,327,304,72,74
410,1,smallcar,725,270,85,40
410,4,smallcar,864,313,139,83
410,16,motorbike,806,275,17,33
410,1,bigcar,327,305,72,73
411,1,smallcar,725,270,85,40
411,4,smallcar,864,313,139,84
411,16,motorbike,806,275,17,33
411,1,bigcar,326,305,73,73
412,1,smallcar,725,270,85,40
412,4,smallcar,864,313,140,84
412,16,motorbike,806,275,17,33
412,1,bigcar,326,305,73,73
412,5,person,984,271,19,58
413,1,smallcar,726,270,84,40
413,4,smallcar,864,312,140,85
413,16,motorbike,806,275,17,33
413,1,bigcar,326,305,73,73
413,5,person,984,271,19,58
414,1,smallcar,726,270,84,40
414,4,smallcar,864,312,140,85
414,16,motorbike,806,275,17,33
414,1,bigcar,326,305,73,73
414,5,person,984,271,19,58
415,1,smallcar,726,270,84,40
415,4,smallcar,864,312,140,85
415,16,motorbike,806,275,17,33
415,1,bigcar,326,306,73,71
415,5,person,984,272,19,56
416,1,smallcar,726,270,83,40
416,4,smallcar,865,312,138,85
416,16,motorbike,806,275,17,33
416,1,bigcar,326,306,72,71
416,5,person,983,272,20,57
417,1,smallcar,726,270,84,40
417,4,smallcar,865,312,138,85
417,16,motorbike,806,275,17,33
417,1,bigcar,326,306,72,71
417,5,person,983,272,19,57
418,1,smallcar,726,270,84,40
418,4,smallcar,865,312,138,85
418,16,motorbike,806,275,17,33
418,1,bigcar,326,306,72,71
418,5,person,983,272,19,57
419,1,smallcar,726,270,84,40
419,4,smallcar,865,312,138,85
419,16,motorbike,806,275,17,33
419,1,bigcar,326,306,72,71
420,1,smallcar,726,270,84,40
420,4,smallcar,865,312,138,85
420,16,motorbike,806,275,17,33
420,1,bigcar,326,306,72,71
421,1,smallcar,726,270,84,40
421,4,smallcar,865,312,138,85
421,16,motorbike,806,275,17,33
421,1,bigcar,326,306,72,71
422,1,smallcar,726,270,84,40
422,4,smallcar,865,312,138,85
422,16,motorbike,806,275,17,33
422,1,bigcar,325,305,74,73
423,1,smallcar,726,270,84,40
423,4,smallcar,865,312,137,85
423,16,motorbike,806,275,17,33
423,1,bigcar,325,305,74,73
424,1,smallcar,726,270,84,40
424,4,smallcar,865,312,137,85
424,16,motorbike,806,275,17,33
424,1,bigcar,325,304,74,74
426,1,smallcar,726,270,84,40
426,4,smallcar,865,312,137,85
426,16,motorbike,806,275,17,33
426,1,bigcar,325,304,74,74
427,1,smallcar,726,270,83,40
427,4,smallcar,866,313,135,83
427,16,motorbike,806,275,17,33
427,1,bigcar,325,304,74,74
429,1,smallcar,726,270,83,40
429,4,smallcar,866,314,135,82
429,16,motorbike,806,275,17,33
429,1,bigcar,325,304,74,74
430,1,smallcar,726,270,83,40
430,4,smallcar,865,313,137,83
430,16,motorbike,806,275,17,33
430,1,bigcar,325,304,74,74
431,1,smallcar,726,270,83,40
431,4,smallcar,865,313,137,83
431,16,motorbike,806,275,17,33
431,1,bigcar,325,304,74,74
431,7,person,981,272,23,58
433,1,smallcar,726,270,83,40
433,4,smallcar,865,313,137,83
433,16,motorbike,806,275,17,33
433,1,bigcar,326,305,72,73
433,7,person,981,272,23,58
434,1,smallcar,726,270,83,40
434,4,smallcar,865,313,137,83
434,16,motorbike,806,275,17,33
434,1,bigcar,326,305,72,73
434,7,person,981,272,23,58
436,1,smallcar,726,270,83,40
436,4,smallcar,865,313,137,84
436,16,motorbike,806,275,17,33
436,1,bigcar,326,305,73,73
436,7,person,981,272,23,58
438,1,smallcar,726,270,83,40
438,4,smallcar,865,313,137,84
438,16,motorbike,806,275,17,33
438,1,bigcar,326,306,72,71
438,7,person,981,272,23,58
440,1,smallcar,726,270,83,40
440,4,smallcar,865,312,137,85
440,16,motorbike,806,275,17,33
440,1,bigcar,326,306,72,71
442,1,smallcar,726,270,83,40
442,4,smallcar,865,312,137,85
442,16,motorbike,806,275,17,33
442,1,bigcar,326,306,73,71
444,1,smallcar,726,270,83,40
444,4,smallcar,865,312,137,85
444,16,motorbike,806,275,17,33
444,1,bigcar,326,306,72,71
446,1,smallcar,726,270,83,40
446,4,smallcar,865,312,137,85
446,16,motorbike,806,275,17,33
446,1,bigcar,326,306,72,71
448,1,smallcar,726,270,83,40
448,4,smallcar,866,313,136,83
448,16,motorbike,806,275,17,33
448,1,bigcar,325,305,74,73
450,1,smallcar,726,270,83,40
450,4,smallcar,866,313,135,83
450,16,motorbike,806,275,17,33
450,1,bigcar,326,305,72,73
452,1,smallcar,726,270,83,40
452,4,smallcar,866,314,135,82
452,16,motorbike,806,275,17,33
452,1,bigcar,325,305,74,73
454,1,smallcar,726,270,83,40
454,4,smallcar,866,314,135,82
454,16,motorbike,806,275,17,33
454,1,bigcar,326,305,73,73
456,1,smallcar,726,270,83,40
456,4,smallcar,866,314,135,82
456,16,motorbike,806,275,17,33
456,1,bigcar,325,305,74,73
458,1,smallcar,726,270,83,40
458,4,smallcar,866,314,135,82
458,16,motorbike,806,275,17,33
458,1,bigcar,325,305,74,74
459,1,smallcar,726,270,83,40
459,4,smallcar,866,314,135,82
459,16,motorbike,806,275,17,33
459,1,bigcar,325,305,74,74
461,1,smallcar,726,270,83,40
461,4,smallcar,865,313,137,83
461,16,motorbike,806,275,17,33
461,1,bigcar,325,305,74,74
462,1,smallcar,726,270,83,40
462,4,smallcar,865,313,137,83
462,16,motorbike,806,275,17,33
462,1,bigcar,326,305,72,73
465,1,smallcar,726,270,83,40
465,4,smallcar,865,313,137,83
465,16,motorbike,806,275,17,33
465,1,bigcar,326,305,72,73
467,1,smallcar,726,270,83,40
467,4,smallcar,865,312,137,85
467,16,motorbike,806,275,17,33
467,1,bigcar,326,306,72,72
470,1,smallcar,726,270,83,40
470,4,smallcar,865,312,137,85
470,16,motorbike,806,275,17,33
470,1,bigcar,326,306,72,71
472,1,smallcar,726,270,83,40
472,4,smallcar,865,312,137,85
472,16,motorbike,806,275,17,33
472,1,bigcar,326,306,72,71
474,1,smallcar,726,270,83,40
474,4,smallcar,865,312,137,85
474,16,motorbike,806,275,17,33
474,1,bigcar,326,306,72,71
479,1,smallcar,726,270,83,40
479,4,smallcar,865,312,137,85
479,16,motorbike,806,275,17,33
479,1,bigcar,326,306,72,71
482,1,smallcar,726,270,83,40
482,4,smallcar,865,312,137,85
482,16,motorbike,806,275,17,33
482,1,bigcar,326,306,72,71
484,1,smallcar,726,270,83,40
484,4,smallcar,865,312,137,85
484,16,motorbike,806,275,17,33
484,1,bigcar,326,306,72,71
487,1,smallcar,726,270,83,40
487,4,smallcar,865,312,137,85
487,16,motorbike,806,275,17,33
487,1,bigcar,325,305,74,73
489,1,smallcar,726,270,83,40
489,4,smallcar,865,312,137,85
489,16,motorbike,806,275,17,33
489,1,bigcar,325,305,74,73
491,1,smallcar,726,270,83,40
491,4,smallcar,865,312,137,85
491,16,motorbike,806,275,17,33
491,1,bigcar,325,305,74,73
494,1,smallcar,726,270,83,40
494,4,smallcar,865,312,137,85
494,16,motorbike,806,275,17,33
494,1,bigcar,326,305,73,73
497,1,smallcar,726,270,83,40
497,4,smallcar,866,312,136,85
497,16,motorbike,806,275,17,33
497,1,bigcar,325,305,74,74
499,1,smallcar,726,270,83,40
499,4,smallcar,865,312,137,85
499,16,motorbike,806,275,17,33
499,1,bigcar,325,305,74,74
500,1,smallcar,726,270,83,40
500,4,smallcar,866,312,136,85
500,16,motorbike,806,275,17,33
500,1,bigcar,325,305,74,74
501,1,smallcar,725,270,84,40
501,4,smallcar,867,313,134,83
501,16,motorbike,806,275,17,33
501,1,bigcar,325,305,74,74
502,1,smallcar,725,270,85,40
502,4,smallcar,866,313,136,83
502,16,motorbike,806,275,17,33
502,1,bigcar,324,304,75,75
503,1,smallcar,725,270,85,40
503,4,smallcar,866,313,137,83
503,16,motorbike,806,275,17,33
503,1,bigcar,324,303,75,76
504,1,smallcar,725,270,85,40
504,4,smallcar,866,313,136,83
504,16,motorbike,806,275,17,33
504,1,bigcar,324,304,75,75
505,1,smallcar,725,270,85,41
505,4,smallcar,866,313,136,83
505,16,motorbike,806,275,17,33
505,1,bigcar,324,304,74,75
506,1,smallcar,725,270,85,40
506,4,smallcar,865,313,138,83
506,16,motorbike,806,275,17,33
506,1,bigcar,324,304,74,75
507,1,smallcar,725,270,85,40
507,4,smallcar,865,312,138,84
507,16,motorbike,806,275,17,33
507,1,bigcar,325,305,73,74
508,1,smallcar,726,270,83,40
508,4,smallcar,865,312,138,84
508,1,bigcar,325,305,73,74
509,1,smallcar,726,270,83,40
509,4,smallcar,865,312,138,85
509,1,bigcar,325,305,73,74
510,1,smallcar,726,270,83,40
510,4,smallcar,865,312,138,85
510,1,bigcar,324,304,74,75
511,1,smallcar,725,271,82,39
511,4,smallcar,865,312,138,85
511,16,motorbike,806,275,17,33
511,1,bigcar,322,298,78,81
513,1,smallcar,725,271,81,39
513,4,smallcar,865,311,138,86
513,16,motorbike,806,275,17,33
513,1,bigcar,321,295,80,84
515,1,smallcar,726,271,82,39
515,4,smallcar,865,312,138,85
515,16,motorbike,806,275,17,33
515,1,bigcar,321,295,80,84
515,9,person,983,268,22,63
516,1,smallcar,726,271,80,39
516,4,smallcar,865,312,138,85
516,16,motorbike,806,275,17,33
516,1,bigcar,321,295,80,83
516,9,person,983,269,21,62
517,1,smallcar,726,271,79,39
517,4,smallcar,865,312,138,85
517,16,motorbike,806,275,17,33
517,1,bigcar,322,295,78,83
517,9,person,983,269,21,62
518,1,smallcar,726,271,79,39
518,4,smallcar,865,312,138,85
518,16,motorbike,806,275,17,33
518,1,bigcar,321,294,80,84
518,9,person,983,270,21,61
519,1,smallcar,726,271,79,39
519,4,smallcar,865,311,138,86
519,16,motorbike,806,275,17,33
520,1,smallcar,726,271,79,39
520,4,smallcar,865,312,138,85
520,16,motorbike,806,275,17,33
520,9,person,982,268,23,64
522,1,smallcar,726,271,79,39
522,4,smallcar,866,312,136,85
522,16,motorbike,806,275,17,33
522,9,person,982,269,23,63
524,1,smallcar,726,271,78,39
524,4,smallcar,866,312,136,85
524,16,motorbike,806,275,17,33
524,9,person,982,268,23,65
526,1,smallcar,726,271,78,39
526,4,smallcar,866,312,137,85
526,16,motorbike,806,275,17,33
526,9,person,982,268,23,65
528,1,smallcar,727,271,80,39
528,4,smallcar,866,313,137,84
528,16,motorbike,806,275,17,33
528,9,person,982,268,23,65
530,1,smallcar,727,271,78,39
530,4,smallcar,866,313,137,84
530,16,motorbike,806,275,17,33
530,9,person,982,269,23,63
532,1,smallcar,727,271,78,39
532,4,smallcar,866,313,137,84
532,16,motorbike,806,275,17,33
532,9,person,982,268,23,64
534,1,smallcar,727,271,77,39
534,4,smallcar,866,313,137,84
534,16,motorbike,806,275,17,33
534,9,person,983,269,21,63
536,1,smallcar,727,271,77,39
536,4,smallcar,866,313,137,84
536,16,motorbike,806,275,17,33
536,9,person,982,269,22,62
538,1,smallcar,727,271,77,39
538,4,smallcar,866,313,137,84
538,16,motorbike,806,275,17,33
538,9,person,982,269,22,62
540,1,smallcar,727,271,77,39
540,4,smallcar,865,313,138,84
540,16,motorbike,806,275,17,33
540,9,person,982,269,22,62
543,1,smallcar,727,271,77,39
543,4,smallcar,866,313,137,84
543,16,motorbike,806,275,17,33
543,9,person,982,269,22,62
546,1,smallcar,726,271,78,39
546,4,smallcar,865,313,138,84
546,16,motorbike,806,275,17,33
546,9,person,982,269,21,62
549,1,smallcar,727,271,77,39
549,4,smallcar,865,313,138,84
549,16,motorbike,806,275,17,33
549,9,person,982,269,22,62
551,1,smallcar,727,271,77,39
551,4,smallcar,865,313,138,84
551,16,motorbike,806,275,17,33
551,9,person,983,269,21,63
552,1,smallcar,727,271,77,39
552,4,smallcar,866,313,137,84
552,16,motorbike,806,275,17,33
552,9,person,983,269,21,63
553,1,smallcar,727,271,77,39
553,4,smallcar,866,313,137,84
553,16,motorbike,806,275,17,33
553,9,person,983,269,21,63
554,1,smallcar,727,271,77,39
554,4,smallcar,866,313,137,84
554,16,motorbike,806,275,17,33
554,9,person,983,269,21,63
555,1,smallcar,727,271,77,39
555,4,smallcar,866,313,137,84
555,16,motorbike,806,275,17,33
555,9,person,983,269,21,63
556,1,smallcar,727,271,77,39
556,4,smallcar,866,313,137,84
556,16,motorbike,806,275,17,33
556,9,person,983,269,21,62
557,1,smallcar,727,271,77,39
557,4,smallcar,865,312,139,85
557,16,motorbike,806,275,17,33
557,9,person,983,269,21,62
558,1,smallcar,727,271,77,39
558,4,smallcar,865,312,139,85
558,16,motorbike,806,275,17,33
558,9,person,983,269,21,63
559,1,smallcar,727,271,77,39
559,4,smallcar,865,312,138,85
559,16,motorbike,806,275,17,33
559,9,person,982,269,23,64
560,1,smallcar,727,271,76,39
560,4,smallcar,865,312,138,85
560,16,motorbike,806,275,17,33
560,9,person,982,269,23,64
561,1,smallcar,727,271,77,39
561,4,smallcar,865,312,137,85
561,16,motorbike,806,275,17,33
562,1,smallcar,727,271,77,39
562,4,smallcar,865,312,137,85
563,1,smallcar,727,271,77,39
563,4,smallcar,865,313,137,83
563,16,motorbike,806,275,17,33
564,1,smallcar,727,271,77,39
564,4,smallcar,865,313,137,83
564,16,motorbike,806,275,17,33
565,1,smallcar,727,271,77,39
565,4,smallcar,865,313,137,83
566,1,smallcar,727,271,77,39
566,4,smallcar,865,313,137,83
567,1,smallcar,727,271,77,39
567,4,smallcar,864,311,139,86
568,1,smallcar,727,271,77,39
568,4,smallcar,865,312,137,85
569,1,smallcar,727,271,76,39
569,4,smallcar,865,312,137,85
569,16,motorbike,806,275,17,33
570,1,smallcar,727,271,76,39
570,4,smallcar,867,314,133,82
570,16,motorbike,806,275,17,33
571,1,smallcar,727,271,76,39
571,4,smallcar,868,315,131,80
571,16,motorbike,806,275,17,33
572,1,smallcar,727,271,76,39
572,4,smallcar,868,315,132,80
572,16,motorbike,806,275,17,33
573,1,smallcar,727,271,76,39
573,4,smallcar,868,315,132,80
573,16,motorbike,806,275,17,33
574,1,smallcar,727,271,77,39
574,4,smallcar,868,315,132,80
574,16,motorbike,806,275,17,33
575,1,smallcar,727,271,77,39
575,4,smallcar,867,315,132,80
575,16,motorbike,806,275,17,33
576,1,smallcar,727,271,77,39
576,4,smallcar,868,316,131,79
576,16,motorbike,806,275,17,33
577,1,smallcar,727,271,76,39
577,4,smallcar,869,317,130,78
578,1,smallcar,727,271,77,39
578,4,smallcar,869,317,131,78
580,1,smallcar,727,271,77,39
580,4,smallcar,869,317,131,78
580,16,motorbike,806,275,17,33
580,10,person,807,276,16,32
581,1,smallcar,727,271,76,39
581,4,smallcar,868,317,131,78
581,16,motorbike,806,275,17,33
581,10,person,806,276,17,32
582,1,smallcar,727,271,76,39
582,4,smallcar,868,317,131,78
582,16,motorbike,806,275,17,33
582,10,person,806,276,17,32
583,1,smallcar,727,271,75,39
583,4,smallcar,867,317,133,78
583,16,motorbike,806,275,17,33
583,10,person,806,276,17,32
584,1,smallcar,727,271,76,39
584,4,smallcar,867,317,133,78
584,16,motorbike,806,275,17,33
584,10,person,806,276,17,32
585,1,smallcar,727,271,76,39
585,4,smallcar,867,317,133,78
585,16,motorbike,806,275,17,33
585,10,person,806,276,17,32
586,1,smallcar,727,271,76,39
586,4,smallcar,867,317,133,78
586,16,motorbike,806,275,17,33
586,10,person,806,276,17,32
587,1,smallcar,727,271,76,39
587,4,smallcar,867,317,133,78
587,16,motorbike,806,275,17,33
588,1,smallcar,727,271,76,39
588,4,smallcar,867,317,133,78
588,16,motorbike,806,275,17,33
589,1,smallcar,727,271,76,39
589,4,smallcar,867,317,133,78
589,16,motorbike,806,275,17,33
590,1,smallcar,728,271,75,39
590,4,smallcar,866,317,135,78
590,16,motorbike,806,275,17,33
591,1,smallcar,728,271,75,39
591,4,smallcar,866,317,135,78
591,16,motorbike,806,275,17,33
591,10,person,806,276,17,32
592,1,smallcar,728,271,75,39
592,4,smallcar,866,317,135,78
592,16,motorbike,806,275,17,33
592,10,person,806,276,17,32
593,1,smallcar,727,271,78,39
593,4,smallcar,865,316,137,79
593,16,motorbike,806,275,17,33
593,10,person,806,276,17,32
594,1,smallcar,727,271,78,40
594,4,smallcar,865,315,137,80
594,16,motorbike,806,275,17,33
595,1,smallcar,727,271,78,40
595,4,smallcar,864,315,138,80
595,16,motorbike,806,275,17,33
595,11,person,984,271,20,57
596,1,smallcar,727,271,78,40
596,4,smallcar,865,315,137,80
596,16,motorbike,805,275,19,33
596,11,person,984,272,20,56
597,1,smallcar,727,271,78,40
597,4,smallcar,865,315,137,80
597,16,motorbike,805,275,19,33
597,11,person,984,271,19,57
598,1,smallcar,727,271,79,40
598,4,smallcar,864,315,138,80
598,16,motorbike,805,275,19,33
598,11,person,984,271,19,57
599,1,smallcar,727,271,79,40
599,4,smallcar,865,315,137,80
599,16,motorbike,805,275,19,33
599,11,person,984,271,19,56
600,1,smallcar,728,271,78,40
600,4,smallcar,864,315,138,80
600,16,motorbike,805,275,19,33
600,11,person,984,271,19,57
601,1,smallcar,728,271,79,39
601,4,smallcar,864,315,138,80
601,16,motorbike,805,275,19,33
601,11,person,984,271,19,57
602,1,smallcar,728,270,79,40
602,4,smallcar,864,315,138,80
602,16,motorbike,805,275,19,33
602,11,person,984,271,19,57
603,1,smallcar,727,270,80,40
603,4,smallcar,864,315,138,80
603,16,motorbike,805,275,19,33
603,11,person,984,271,19,57
604,1,smallcar,727,270,80,40
604,4,smallcar,865,315,137,80
604,16,motorbike,805,275,19,33
604,11,person,984,271,19,57
605,1,smallcar,727,270,81,40
605,4,smallcar,864,315,138,80
605,16,motorbike,805,275,19,33
605,11,person,984,271,20,57
606,1,smallcar,727,270,81,40
606,4,smallcar,864,315,138,80
606,16,motorbike,805,275,19,33
606,11,person,984,271,20,57
607,1,smallcar,727,270,81,40
607,4,smallcar,864,315,138,80
607,16,motorbike,805,275,19,33
607,11,person,984,271,20,56
608,1,smallcar,727,270,81,40
608,4,smallcar,864,315,138,80
608,16,motorbike,805,275,19,33
608,11,person,984,271,20,56
609,1,smallcar,726,270,82,40
609,4,smallcar,864,315,138,80
609,16,motorbike,805,275,19,33
609,11,person,984,271,19,56
610,1,smallcar,726,270,82,40
610,4,smallcar,864,315,138,80
610,16,motorbike,805,275,19,33
610,11,person,984,271,19,56
611,1,smallcar,726,270,82,40
611,4,smallcar,865,315,137,80
611,16,motorbike,805,275,19,33
611,11,person,984,271,19,55
612,1,smallcar,726,270,82,40
612,4,smallcar,865,315,137,80
612,16,motorbike,805,275,19,33
612,11,person,984,271,19,55
613,1,smallcar,726,270,82,40
613,4,smallcar,865,315,137,80
613,16,motorbike,805,275,19,33
613,11,person,984,271,19,55
614,1,smallcar,726,270,82,40
614,4,smallcar,865,315,137,80
614,16,motorbike,805,275,19,33
614,11,person,984,271,19,55
615,1,smallcar,726,270,82,40
615,4,smallcar,864,315,138,80
615,16,motorbike,805,275,19,33
615,11,person,984,271,19,56
616,1,smallcar,726,270,82,40
616,4,smallcar,865,315,137,80
616,16,motorbike,805,275,19,33
616,11,person,984,271,19,55
617,1,smallcar,726,270,82,40
617,4,smallcar,865,315,137,80
617,16,motorbike,805,275,19,33
617,11,person,984,271,19,56
618,1,smallcar,726,270,82,40
618,4,smallcar,865,315,137,80
618,16,motorbike,805,275,19,33
618,11,person,984,271,19,56
619,1,smallcar,726,270,82,40
619,4,smallcar,865,315,137,80
619,16,motorbike,805,275,19,33
619,11,person,984,271,19,56
620,1,smallcar,726,270,82,40
620,4,smallcar,865,315,137,80
620,16,motorbike,805,275,19,33
620,11,person,984,271,19,56
621,1,smallcar,726,271,82,39
621,4,smallcar,865,315,137,80
621,16,motorbike,805,275,19,33
621,11,person,984,271,19,56
622,1,smallcar,726,271,81,40
622,4,smallcar,864,314,138,81
622,16,motorbike,805,275,19,33
622,11,person,984,271,19,56
623,1,smallcar,726,271,81,40
623,4,smallcar,864,314,139,81
623,16,motorbike,805,275,19,33
623,2,bigcar,327,305,71,70
623,11,person,984,271,19,56
624,1,smallcar,726,271,81,40
624,4,smallcar,864,314,138,81
624,16,motorbike,805,275,19,33
624,2,bigcar,326,304,73,72
624,11,person,984,271,19,56
625,1,smallcar,726,271,81,40
625,4,smallcar,864,314,138,81
625,16,motorbike,805,275,19,33
625,2,bigcar,325,304,75,73
625,11,person,984,271,19,56
626,1,smallcar,726,271,81,39
626,4,smallcar,864,314,138,81
626,16,motorbike,805,275,19,33
626,11,person,984,271,19,56
627,1,smallcar,726,270,81,40
627,4,smallcar,864,314,138,81
627,16,motorbike,805,275,19,33
627,11,person,983,271,21,57
628,1,smallcar,726,270,82,40
628,4,smallcar,864,314,138,81
628,16,motorbike,805,275,19,33
628,11,person,984,271,19,56
629,1,smallcar,726,270,82,40
629,4,smallcar,865,314,136,81
629,16,motorbike,805,275,19,33
629,11,person,984,271,19,56
630,1,smallcar,726,270,82,40
630,4,smallcar,865,315,136,80
630,16,motorbike,805,275,19,33
630,11,person,984,271,19,56
631,1,smallcar,726,270,82,40
631,4,smallcar,865,315,136,80
631,16,motorbike,805,275,19,33
631,11,person,984,271,19,56
632,1,smallcar,726,270,82,40
632,4,smallcar,865,315,136,80
632,16,motorbike,805,275,19,33
632,11,person,984,271,19,56
633,1,smallcar,726,270,82,40
633,4,smallcar,865,315,136,80
633,16,motorbike,805,275,19,33
633,11,person,983,271,21,57
634,1,smallcar,726,270,82,40
634,4,smallcar,865,315,136,80
634,16,motorbike,805,275,19,33
634,11,person,983,271,20,56
635,1,smallcar,726,270,82,40
635,4,smallcar,865,315,136,80
635,16,motorbike,806,275,17,33
635,11,person,984,271,19,56
637,1,smallcar,726,270,82,40
637,4,smallcar,865,315,136,80
637,16,motorbike,806,275,17,33
637,11,person,984,271,19,56
638,1,smallcar,726,270,82,40
638,4,smallcar,865,315,136,80
638,16,motorbike,806,275,17,33
638,11,person,984,271,19,56
639,1,smallcar,726,270,82,40
639,4,smallcar,865,315,136,80
639,16,motorbike,806,275,17,33
639,11,person,984,271,19,56
640,1,smallcar,726,271,82,39
640,4,smallcar,865,315,136,80
640,16,motorbike,806,275,17,33
640,11,person,984,271,20,56
641,1,smallcar,726,270,82,40
641,4,smallcar,864,314,138,81
641,16,motorbike,806,275,17,33
641,11,person,984,271,20,56
642,1,smallcar,726,270,82,40
642,4,smallcar,864,314,138,81
642,16,motorbike,806,275,17,33
642,11,person,984,271,20,56
643,1,smallcar,726,270,82,40
643,4,smallcar,864,314,138,81
643,16,motorbike,806,275,17,33
643,11,person,984,271,20,56
644,1,smallcar,726,270,82,40
644,4,smallcar,864,314,138,81
644,16,motorbike,806,275,17,33
644,11,person,984,271,19,56
645,1,smallcar,726,270,82,40
645,4,smallcar,864,314,138,81
645,16,motorbike,806,275,17,33
645,11,person,984,271,19,56
646,1,smallcar,726,270,82,40
646,4,smallcar,865,314,136,81
646,16,motorbike,806,275,17,33
646,11,person,984,271,19,56
647,1,smallcar,726,270,82,40
647,4,smallcar,865,315,136,80
647,16,motorbike,806,275,17,33
647,11,person,984,271,19,56
648,1,smallcar,726,270,82,40
648,4,smallcar,865,315,136,80
648,16,motorbike,806,275,17,33
648,11,person,984,271,19,55
649,1,smallcar,726,270,82,40
